Term	Index	Name
GO:0098936	3017	The component of the postsynaptic membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane.
GO:0098889	3018	The component of the presynaptic membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane.
GO:0000138	3019	The Golgi cisterna farthest from the endoplasmic reticulum; the final processing compartment through which proteins pass before exiting the Golgi apparatus; the compartment in which N-linked protein glycosylation is completed.
GO:0000137	3020	The Golgi cisterna closest to the endoplasmic reticulum; the first processing compartment through which proteins pass after export from the ER.
GO:0005797	3021	The middle Golgi cisterna (or cisternae).
GO:0009515	3022	Appressed thylakoid membranes that are part of a granum (stacked regions). A characteristic of these appressed regions is the preferential localization of photosystem II.
GO:0009533	3023	Unstacked thylakoids that connect the grana stacks through the stroma.
GO:0032541	3024	A cortical network of highly dynamic tubules that are juxtaposed to the plasma membrane and undergo ring closure and tubule-branching movements.
GO:0150088	3025	A single axon terminal bouton making contact onto two or more dendritic spines protruding from multiple dendrites.
GO:0150087	3026	A single axon terminal bouton making contact onto two or more dendritic spines protruding from the same dendrite.
GO:0061176	3027	Terminal inflated portion of the axon of a glutamatergic neuron, containing the specialized apparatus necessary for the tonic release neurotransmitters that will induce the contraction of muscle. Type Ib terminal boutons are larger than type Is terminal boutons.
GO:0061177	3028	Terminal inflated portion of the axon of a glutamatergic neuron, containing the specialized apparatus necessary for the phasic release neurotransmitters that will induce the contraction of muscle. Type Is terminal boutons are smaller than type Ib terminal boutons.
GO:0097449	3029	A prolongation or process extending from the soma of an astrocyte and wrapping around neurons.
GO:0097456	3030	Portion of myelin-forming Schwann cell consisting of terminal cytoplasmic extensions adhered to the axon at the beginning and end of the myelin sheath.
GO:0097454	3031	Small finger-like extension of a Schwann cell that contacts the nodal membrane.
GO:0097387	3032	Simple or compound process of epithelial glial cells with a spherical head that inserts into photoreceptor axons. Capitate projections have only been observed in Brachycera (flies).
GO:0097455	3033	Paranodal terminations of Schwann cells that do not directly contact the paranodal axon membrane. Usually found in thicker myelin.
GO:1990761	3034	A thin sheetlike process extended by the leading edge of an axonal or dendritic growth cone; contains a dense meshwork of actin filaments.
GO:0097463	3035	Spine-like process found on some neurons, e.g., periglomerular cells of olfactory cortex.
GO:1990812	3036	A thin, stiff protrusion extended by the leading edge of an axonal or dendritic growth cone.
GO:0097733	3037	A specialised 9+0 non-motile cilium found in photoreceptor cells. A ciliary transition zone called 'photoreceptor connecting cilium' links the photoreceptor outer segment to the inner segment.
GO:0097447	3038	The entire complement of dendrites for a neuron, consisting of each primary dendrite and all its branches.
GO:0030425	3039	A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body.
GO:0060091	3040	A nonmotile primary cilium that is found at the apical surface of auditory receptor cells. The kinocilium is surrounded by actin-based stereocilia.
GO:1990769	3041	The portion of an axon or dendrite that is close to the neuronal cell body.
GO:1990906	3042	A cilium-like cell projection emanating from the inner segment and running alongside the outer segment of photoreceptors.
GO:0120208	3043	Telodendria are projections that originate from the axon pedicle and form gap junctions with other neurons.
GO:0070852	3044	A neuron projection that is found in unipolar neurons and corresponds to the region between the cell body and the point at which the single projection branches.
GO:0032420	3045	An actin-based protrusion from the apical surface of auditory and vestibular hair cells and of neuromast cells. These protrusions are supported by a bundle of cross-linked actin filaments (an actin cable), oriented such that the plus (barbed) ends are at the tip of the protrusion, capped by a tip complex which bridges to the plasma. Bundles of stereocilia act as mechanosensory organelles.
GO:0030424	3046	The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter.
GO:0044317	3047	A specialized neuron projection which is the site of synaptic transmission produced by retinal rod cells. Rod spherules are small round enlargements of the axon (3-5 micrometers diameter) or even extensions of the cell body.
GO:0044309	3048	A small membranous protrusion, often ending in a bulbous head and attached to the neuron by a narrow stalk or neck.
GO:1902737	3049	A small, membranous protrusion found primarily on dendritic stretches of developing neurons. May receive synaptic input, and can develop into dendritic spines.
GO:0097462	3050	Elongated neuronal process, often with side branches and more than one branching point, described in brains of patients with Parkinson's disease. Lewy neurites stain positively for ubiquitin in brainstem and forebrain regions affected in Parkinson's disease.
GO:0005902	3051	Thin cylindrical membrane-covered projections on the surface of an animal cell containing a core bundle of actin filaments. Present in especially large numbers on the absorptive surface of intestinal cells.
GO:0030175	3052	Thin, stiff, actin-based protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal or dendritic growth cone, or a dendritic shaft.
GO:0005640	3053	The outer, i.e. cytoplasm-facing, lipid bilayer of the nuclear envelope; continuous with the endoplasmic reticulum of the cell and sometimes studded with ribosomes.
GO:0005637	3054	The inner, i.e. lumen-facing, lipid bilayer of the nuclear envelope.
GO:0033163	3055	The lipid bilayer surrounding a microneme.
GO:0030868	3056	The lipid bilayer surrounding the smooth endoplasmic reticulum.
GO:0030867	3057	The lipid bilayer surrounding the rough endoplasmic reticulum.
GO:1903349	3058	Any membrane that is part of an omegasome.
GO:0098897	3059	The lipid bilayer surrounding the spine apparatus.
GO:0030660	3060	The lipid bilayer surrounding a vesicle associated with the Golgi apparatus.
GO:0030661	3061	The lipid bilayer surrounding a chitosome.
GO:0033111	3062	The lipid bilayer surrounding an attachment organelle.  This is a region of the cell membrane facing the environment - in mycoplasma, part of the mycolate outer membrane.
GO:0030658	3063	The lipid bilayer surrounding a transport vesicle.
GO:0031095	3064	The lipid bilayer surrounding the platelet dense tubular network.
GO:0010008	3065	The lipid bilayer surrounding an endosome.
GO:0032578	3066	The lipid bilayer surrounding an aleurone grain.
GO:0030668	3067	The lipid bilayer surrounding a dense granule of the type found in apicomplexan parasites.
GO:0033106	3068	The lipid bilayer surrounding any of the compartments that make up the cis-Golgi network.
GO:0046859	3069	The lipid bilayer surrounding a hydrogenosome.
GO:0030667	3070	The lipid bilayer surrounding a secretory granule.
GO:0000139	3071	The lipid bilayer surrounding any of the compartments of the Golgi apparatus.
GO:0033102	3072	The lipid bilayer surrounding an acidocalcisome.
GO:0033017	3073	The lipid bilayer surrounding the sarcoplasmic reticulum.
GO:0033118	3074	The lipid bilayer surrounding an esterosome. This membrane has characteristics of rough endoplasmic reticulum (RER) membranes.
GO:0097488	3075	The lipid bilayer surrounding a multivesicular body internal vesicle.
GO:0030666	3076	The lipid bilayer surrounding an endocytic vesicle.
GO:0033116	3077	The lipid bilayer surrounding any of the compartments of the endoplasmic reticulum (ER)-Golgi intermediate compartment system.
GO:0090741	3078	Any membrane that is part of a pigment granule.
GO:0060170	3079	The portion of the plasma membrane surrounding a cilium.
GO:0030662	3080	The lipid bilayer surrounding a coated vesicle.
GO:0005774	3081	The lipid bilayer surrounding the vacuole and separating its contents from the cytoplasm of the cell.
GO:0031903	3082	The lipid bilayer surrounding a microbody.
GO:0098826	3083	The membrane of the endoplasmic reticulum tubular network.
GO:0030659	3084	The lipid bilayer surrounding a cytoplasmic vesicle.
GO:0031969	3085	Either of the lipid bilayers that surround a chloroplast and form the chloroplast envelope.
GO:0055035	3086	The lipid bilayer membrane of any thylakoid within a plastid.
GO:0046862	3087	Either of the lipid bilayers that surround a chromoplast and form the chromoplast envelope.
GO:0034426	3088	Either of the lipid bilayers that surround a etioplast and form the etioplast envelope.
GO:0009528	3089	The inner, i.e. lumen-facing, lipid bilayer of the plastid envelope; also faces the plastid stroma.
GO:0009527	3090	The outer, i.e. cytoplasm-facing, lipid bilayer of the plastid envelope.
GO:0033097	3091	Either of the lipid bilayers that surround an amyloplast and form the amyloplast envelope.
GO:0033113	3092	Either of the lipid bilayers that surround a cyanelle and form the cyanelle envelope.
GO:0005743	3093	The inner, i.e. lumen-facing, lipid bilayer of the mitochondrial envelope. It is highly folded to form cristae.
GO:0005741	3094	The outer, i.e. cytoplasm-facing, lipid bilayer of the mitochondrial envelope.
GO:0120201	3095	Stack of disc membranes located inside a cone photoreceptor outer segment, and containing densely packed molecules of opsin photoreceptor proteins that traverse the lipid bilayer. Cone disc membranes arise as evaginations of the ciliary membrane during the development of the cone outer segment and remain contiguous with the ciliary membrane.
GO:0120202	3096	Stack of disc membranes located inside a rod photoreceptor outer segment, and containing densely packed molecules of rhodopsin photoreceptor proteins that traverse the lipid bilayer. It is thought that rod disc membranes arise as evaginations of the ciliary membrane near the base of the outer segment, which then become completely separated from the ciliary membrane, during the development of the rod outer segment.
GO:1990675	3097	The lipid bilayer surrounding any of the thin, flattened compartments that form the medial portion of the Golgi complex.
GO:1990676	3098	The lipid bilayer surrounding any of the thin, flattened compartments that form the trans portion of the Golgi complex.
GO:1990674	3099	The lipid bilayer surrounding any of the thin, flattened compartments that form the cis portion of the Golgi complex.
GO:0070118	3100	The lipid bilayer membrane of any thylakoid within an organellar chromatophore.
GO:0036407	3101	A mycolic acid-rich cell outer membrane containing a lipid bilayer and long-chain mycolic acids (hydroxylated branched-chain fatty acids) that are covalently linked to the cell wall peptidoglycan via an arabinogalactan network. Found in mycobacteria and related genera (e.g. corynebacteria).
GO:0036195	3102	The portion of the plasma membrane surrounding a muscle cell projection.
GO:0070250	3103	The portion of the plasma membrane surrounding a mating projection, the projection formed by unicellular fungi in response to mating pheromone.
GO:0031528	3104	The portion of the plasma membrane surrounding a microvillus.
GO:0031526	3105	The portion of the plasma membrane surrounding the brush border.
GO:0070686	3106	The portion of the plasma membrane surrounding a macropinocytic cup.
GO:0033583	3107	The portion of the plasma membrane surrounding the rhabdomere.
GO:0031260	3108	The portion of the plasma membrane surrounding a pseudopodium.
GO:0031527	3109	The portion of the plasma membrane surrounding a filopodium.
GO:0070867	3110	The portion of the plasma membrane surrounding a mating projection tip.
GO:1902929	3111	Any plasma membrane part that is part of a growing cell tip.
GO:0090512	3112	A plasma membrane part that is composed of a furrow-like plasma membrane domain and associated integral transmembrane proteins.
GO:0005901	3113	A membrane raft that forms small pit, depression, or invagination that communicates with the outside of a cell and extends inward, indenting the cytoplasm and the cell membrane. Examples include flask-shaped invaginations of the plasma membrane in adipocytes associated with caveolin proteins, and minute pits or incuppings of the cell membrane formed during pinocytosis.  Caveolae may be pinched off to form free vesicles within the cytoplasm.
GO:0036062	3114	A region that surrounds the active zone of the presynaptic plasma membrane, and is specialized for the control of synaptic development.
GO:0042734	3115	A specialized area of membrane of the axon terminal that faces the plasma membrane of the neuron or muscle fiber with which the axon terminal establishes a synaptic junction; many synaptic junctions exhibit structural presynaptic characteristics, such as conical, electron-dense internal protrusions, that distinguish it from the remainder of the axon plasma membrane.
GO:0045211	3116	A specialized area of membrane facing the presynaptic membrane on the tip of the nerve ending and separated from it by a minute cleft (the synaptic cleft). Neurotransmitters cross the synaptic cleft and transmit the signal to the postsynaptic membrane.
GO:0048787	3117	The membrane portion of the presynaptic active zone; it is the site where docking and fusion of synaptic vesicles occurs for the release of neurotransmitters.
GO:0099634	3118	The membrane component of the postsynaptic specialization. This is the region of the postsynaptic membrane in which the population of neurotransmitter receptors involved in synaptic transmission are concentrated.
GO:0098835	3119	The region of the presynaptic membrane that is part of the presynaptic endocytic zone - where synaptic vesicles are endocytosed and recycled following release.
GO:0098844	3120	The region of the postsynaptic membrane that is part of the postsynaptic endocytic zone.  This region of membrane is associated with stable clathrin puncta.
GO:0098527	3121	A neuromuscular junction in which the target muscle cell is a somatic muscle cell, such as those found in nematodes and arthropods.
GO:0098521	3122	The junction between the axon of a motor neuron and a muscle fiber. In response to the arrival of action potentials, the presynaptic button releases molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane of the muscle fiber, leading to a change in post-synaptic potential that inhibits muscle contraction.
GO:0098523	3123	A neuromuscular junction in which the target muscle cell is a myotube.
GO:0098520	3124	The junction between the axon of a motor neuron and a muscle fiber. In response to the arrival of action potentials, the presynaptic button releases molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane of the muscle fiber, leading to a post-synaptic potential responsible for muscle contraction.
GO:0098983	3125	A neuron to neuron synapse that lacks an electron dense postsynaptic specialization, uses GABA as a neurotransmitter and whose activity results in inhibitory postsynaptic potentials.
GO:0098684	3126	A ribbon synapse between a retinal photoreceptor cell (rod or cone) and a retinal bipolar cell.  These contain a plate-like synaptic ribbon.
GO:0098683	3127	A ribbon synpase of an auditory hair cell of the cochlear. These ribbon synapses contain spherical synaptic ribbons and lack and arciform density.
GO:0098985	3128	A neuron to neuron synapse with a postsynaptic density, that uses glutamate as a neurotransmitter and whose activity results in excitatory postsynaptic potentials.
GO:0098522	3129	A neuromuscular junction in which the target muscle cell is a skeletal muscle fiber.
GO:0098686	3130	One of the giant synapses that form between the mossy fiber axons of dentate gyrus granule cells and the large complex spines of CA3 pyramidal cells. It consists of a giant bouton known as the mossy fiber expansion, synapsed to the complex, multiheaded spine (thorny excresence) of a CA3 pyramidal cell.
GO:0032279	3131	A type of synapse occurring between an axon and a dendritic spine or dendritic shaft. Asymmetric synapses, the most abundant synapse type in the central nervous system, involve axons that contain predominantly spherical vesicles and contain a thickened postsynaptic density.  Most or all synapses of this type are excitatory.
GO:0032280	3132	A synapse that lacks an electron dense postsynaptic specialization. In vertebtrates, these occur primarily on dendrite shafts and neuronal cell bodies and involve persynapses containing clusters of predominantly flattened or elongated vesicles and are typcially inhibitory.
GO:0098688	3133	An excitatory synapse formed by the parallel fibers of granule cells synapsing onto the dendrites of Purkinje cells.
GO:0061832	3134	Testis-specific junction between mature Sertoli cells involved in establishing the blood-testis barrier of the Sertoli cell.
GO:0005916	3135	A cell-cell junction that contains the transmembrane protein N-cadherin, which interacts with identical molecules from neighbouring cells to form a tight mechanical intercellular link; forms a large portion of the intercalated disc, the structure at which myofibrils terminate in cardiomyocytes.
GO:0070160	3136	A cell-cell junction that seals cells together in an epithelium in a way that prevents even small molecules from leaking from one side of the sheet to the other.
GO:0061831	3137	Testis-specific junction between mature spermatids and Sertoli cells at the luminal end of the Sertoli cell.
GO:0005921	3138	A cell-cell junction composed of pannexins or innexins and connexins, two different families of channel-forming proteins.
GO:0046581	3139	An extremely narrow tubular channel located between adjacent cells. An instance of this is the secretory canaliculi occurring between adjacent parietal cells in the gastric mucosa of vertebrates.
GO:0036056	3140	A specialized cell-cell junction found between the cells of the excretory system, which provides a barrier for filtration of blood or hemolymph.
GO:0033010	3141	A highly specialized cell-cell junction found in vertebrates, which forms between a neuron and a glial cell, and has structural similarity to Drosophila septate junctions. It flanks the node of Ranvier in myelinated nerve and electrically isolates the myelinated from unmyelinated nerve segments and physically separates the voltage-gated sodium channels at the node from the cluster of potassium channels underneath the myelin sheath.
GO:0009506	3142	A fine cytoplasmic channel, found in all higher plants, that connects the cytoplasm of one cell to that of an adjacent cell.
GO:0043296	3143	A functional unit located near the cell apex at the points of contact between epithelial cells, which in vertebrates is composed of the tight junction, the zonula adherens, and desmosomes and in some invertebrates, such as Drosophila, is composed of the subapical complex (SAC), the zonula adherens and the septate junction. Functions in the regulation of cell polarity, tissue integrity and intercellular adhesion and permeability.
GO:0030057	3144	A cell-cell junction in which: on the cytoplasmic surface of each interacting plasma membrane is a dense plaque composed of a mixture of intracellular anchor proteins; a bundle of keratin intermediate filaments is attached to the surface of each plaque; transmembrane adhesion proteins of the cadherin family bind to the plaques and interact through their extracellular domains to hold the adjacent membranes together by a Ca2+-dependent mechanism.
GO:0005912	3145	A cell-cell junction composed of the epithelial cadherin-catenin complex. The epithelial cadherins, or E-cadherins, of each interacting cell extend through the plasma membrane into the extracellular space and bind to each other. The E-cadherins bind to catenins on the cytoplasmic side of the membrane, where the E-cadherin-catenin complex binds to cytoskeletal components and regulatory and signaling molecules.
GO:0044291	3146	Extended zone of intimate apposition between two cells containing one or more types of intercellular junctions, e.g., the intercalated disk of muscle.
GO:0030056	3147	A cell-substrate junction (attachment structure) found in epithelial cells that links intermediate filaments to extracellular matrices via transmembrane complexes. In vertebrates, hemidesmosomes mediate contact between the basal side of epithelial cells and the basal lamina. In C. elegans, hemidesmosomes connect epithelial cells to distinct extracellular matrices on both the apical and basal cell surfaces.
GO:0005927	3148	A cell-substrate junction found at the terminal anchorage site of skeletal muscle cells to tendons.
GO:0005925	3149	A cell-substrate junction that anchors the cell to the extracellular matrix and that forms a point of termination of actin filaments. In insects focal adhesion has also been referred to as hemi-adherens junction (HAJ).
GO:0071958	3150	The spindle pole body that is formed by spindle pole body duplication, and to which proteins involved in mitotic exit signaling (for example, the septation initiation network in fission yeast) localize.
GO:0071957	3151	The spindle pole body that exists in a cell prior to spindle pole body duplication. An old spindle pole body segregates to the daughter cell upon mitosis, and lacks active proteins involved in signaling exit from mitosis.
GO:0035451	3152	The component of a plastid thylakoid membrane consisting of gene products and protein complexes that are loosely bound to its stromal surface, but not integrated into the hydrophobic region.
GO:0035450	3153	The component of a plastid thylakoid membrane consisting of gene products and protein complexes that are loosely bound to its lumenal surface, but not integrated into the hydrophobic region.
GO:0036421	3154	The component of mycolate membrane consisting of gene products and protein complexes that are loosely bound to its external surface, but not integrated into the hydrophobic region.
GO:0098674	3155	The component of the neuronal dense core vesicle membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0099007	3156	The component of the presynaptic endosome membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0098999	3157	The component of the postsynaptic endosome membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0035453	3158	The component of a plastid inner membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0099616	3159	The component of the matrix side of the mitochondrial inner membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0097042	3160	The component of a fungal-type vacuolar membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0097635	3161	The component of the autophagosome membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0032419	3162	The component of an lysosome membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0098888	3163	The component of the presynaptic membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0098890	3164	The component of the postsynaptic membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0031236	3165	The component of a plasma membrane consisting of gene products and protein complexes that are loosely bound to its periplasmic surface, but not integrated into the hydrophobic region.
GO:0060205	3166	The volume enclosed by a cytoplasmic vesicle.
GO:0097489	3167	The volume enclosed by the membrane of the multivesicular body internal vesicle.
GO:0005788	3168	The volume enclosed by the membranes of the endoplasmic reticulum.
GO:0031970	3169	The region between the inner and outer lipid bilayers of an organelle envelope.
GO:0005775	3170	The volume enclosed within the vacuolar membrane.
GO:0031907	3171	The volume enclosed by the membranes of a microbody.
GO:0005796	3172	The volume enclosed by the membranes of any cisterna or subcompartment of the Golgi apparatus, including the cis- and trans-Golgi networks.
GO:0031981	3173	The volume enclosed by the nuclear inner membrane.
GO:0034492	3174	The volume enclosed by the hydrogenosome membrane.
GO:0110145	3175	The volume enclosed by the membrane of a magnetosome.
GO:0005759	3176	The gel-like material, with considerable fine structure, that lies in the matrix space, or lumen, of a mitochondrion. It contains the enzymes of the tricarboxylic acid cycle and, in some organisms, the enzymes concerned with fatty acid oxidation.
GO:0071682	3177	The volume enclosed by the membrane of an endocytic vesicle.
GO:0031096	3178	The volume enclosed by the membranes of the platelet dense tubular network.
GO:0034494	3179	The volume enclosed by the microneme membrane.
GO:1904813	3180	Any membrane-enclosed lumen that is part of a ficolin-1-rich granule.
GO:0033985	3181	The volume enclosed by the membranes of an acidocalcisome.
GO:0044842	3182	The lumen of a gut granule, a lysosome-related organelle contained within the intestinal cells of the nematode C. elegans.
GO:0031904	3183	The volume enclosed by the membrane of an endosome.
GO:1904724	3184	Any membrane-enclosed lumen that is part of a tertiary granule.
GO:0033391	3185	A ribonucleoprotein complex found in the cytoplasm of male germ cells, composed of exceedingly thin filaments that are consolidated into a compact mass or into dense strands of varying thickness that branch to form an irregular network. Contains mRNAs, miRNAs, and protein components involved in miRNA processing (such as Argonaute proteins and the endonuclease Dicer) and in RNA decay (such as the decapping enzyme DCP1a and GW182).
GO:0043186	3186	A small cytoplasmic, non-membranous RNA/protein complex aggregate in the primordial germ cells of many higher eukaryotes.
GO:0140364	3187	A ribonucleoprotein granule located in the cytoplasm and the nucleus. GW-bodies minimally contain the Argonaute2 (Ago2) and TNRC6B proteins, together with specific target RNAs.
GO:0010494	3188	A dense aggregation in the cytosol composed of proteins and RNAs that appear when the cell is under stress.
GO:0120279	3189	A small cytoplasmic, non-membranous RNA/protein complex aggregate in the primordial germ cells that are distinct from, but colocalize with or are adjacent to, P granules and mutator foci and are associated with RNA metabolism. Z granules have been observed in C. elegans.
GO:0140365	3190	A ribonucleoprotein granule located in the cytoplasm of bacteria, minimally containing the RNase E protein and RNA molecules. Bacterial RNP-bodies are similar to eukaryotic P-bodies and stress granules.
GO:1990633	3191	A type of punctate focus localized to the perinuclear region of germline cytoplasm in C. elegans. Mutator foci are required for RNA interference (RNAi) and serve as sites of small inhibitory RNA (siRNA) amplification. As such, proteins that localize to mutator foci include RNA-directed RNA polymerases (RdRPs) and beta-nucleotidyltransferases. Mutator foci are distinct from, but adjacent to or partially overlap, P granules.
GO:0000932	3192	A focus in the cytoplasm where mRNAs may become inactivated by decapping or some other mechanism. Protein and RNA localized to these foci are involved in mRNA degradation, nonsense-mediated mRNA decay (NMD), translational repression, and RNA-mediated gene silencing.
GO:0071598	3193	A ribonucleoprotein complex that is found in the cytoplasm of axons and dendrites, and transports translationally silenced mRNAs to dendritic synapses, where they are released and translated in response to specific exogenous stimuli.
GO:0140363	3194	A ribonucleoprotein granule located in the cytoplasm that is formed by the RNA-binding protein TIS11B and RNA molecules, enriched in membrane protein-encoding mRNAs with multiple AU-rich elements. TIS granules are reticular meshworks intertwined with the endoplasmic reticulum (ER).
GO:0098646	3195	A protein complex that consists of collagen triple helices associated to form a sheet-like network.
GO:0099513	3196	A component of the cytoskeleton consisting of a homo or heteropolymeric fiber constructed from an indeterminate number of protein subunits.
GO:0061836	3197	A macromolecular fiber consisting of actin and cofilin that is formed in the nucleus as a consequence of chemical or mechanical stress conditions.
GO:0032982	3198	A supramolecular fiber containing myosin heavy chains, plus associated light chains and other proteins, in which the myosin heavy chains are arranged into a filament.
GO:0098647	3199	A supramolecular assembly of collagen trimers with a 'beads on a string'-like structure.
GO:0061800	3200	A supramolecular fiber formed from fibronectin molecules. The fibrils are 5 to 25nm in diameter and can form branched meshworks.
GO:0071953	3201	An supramolecular fiber that consists of an insoluble core of polymerized tropoelastin monomers and a surrounding mantle of microfibrils. Elastic fibers provide elasticity and recoiling to tissues and organs, and maintain structural integrity against mechanical strain.
GO:0001527	3202	Extracellular matrix components occurring independently or along with elastin. Thought to have force-bearing functions in tendon. In addition to fibrillins, microfibrils may contain other associated proteins.
GO:0098652	3203	An antiparallel dimer of two collagen VII trimers, one end of which is embedded in the lamina densa while the other end attaches to banded collagen fibrils in the dermis.
GO:1903754	3204	The plus-end of a cortical microtubule.
GO:0098578	3205	A condensed form of chromatin that is associated with an inactivated sex chromosome and which is responsible for its inactivation.
GO:0005722	3206	A diffusely banded region of heterochromatin located between euchromatin and alpha-heterochromatin in the polytene chromosome chromocenter; normally replicated during polytenization.
GO:0005723	3207	A small, compact region of heterochromatin located in the middle of the polytene chromosome chromocenter, which undergoes little or no replication during polytenization.
GO:1990196	3208	The MacAB-TolC complex is a macrolide transporter complex found in E.coli and related gram-negative bacteria. Its transport activity is specific to macrolide compounds containing 14- and 15-membered lactones. It consists of the dimeric inner membrane ATPase MacB, the hexameric, periplasmic membrane fusion protein MacA and the trimeric outer membrane factor TolC.
GO:0008328	3209	A multimeric assembly of four or five subunits which form a structure with an extracellular N-terminus and a large loop that together form the ligand binding domain. The C-terminus is intracellular. The ionotropic glutamate receptor complex itself acts as a ligand-gated ion channel; on binding glutamate, charged ions pass through a channel in the center of the receptor complex.
GO:0034707	3210	An ion channel complex through which chloride ions pass.
GO:0034703	3211	An ion channel complex through which cations pass.
GO:1990197	3212	An ATP-binding cassette (ABC) transporter complex that is capable of methionine-importing activity. An example is the bacterial MetNIQ methionine transporter, that consists of the dimeric ATPase subunit MetN located at the cytoplasmic side of the plasma membrane and the dimeric transmembrane subunit MetI. MetQ is regarded as the periplasmic methionine-binding chaperon subunit, and is capable of transporting methionine from the periplasm into the cytoplasm in an ATP-dependent manner.
GO:0090533	3213	Protein complex that carries out the reaction: ATP + H2O + cation(out) = ADP + phosphate + cation(in).
GO:0071756	3214	A circulating form of IgM consisting of a pentamer of IgM core units with a single J chain polypeptide.
GO:0071757	3215	A circulating form of IgM consisting of a hexamer of IgM core units with a single J chain polypeptide.
GO:0071748	3216	A protein complex composed of two identical immunoglobulin heavy chains of an IgA isotype and two identical immunoglobulin light chains, held together by disulfide bonds, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph.
GO:0071749	3217	A protein complex composed of two, three, or four monomeric IgA immunoglobulin complexes linked through both direct disulfide bonds and through disulfide binded monomers of J chain acting as a bridge. Each IgA monomer consists of two identical immunoglobulin heavy chains of an IgA isotype and two identical immunoglobulin light chains, held together by disulfide bonds. Dimeric IgA is sometimes complexed additionally with secretory component, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph.
GO:0036030	3218	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and plasma kallikrein (KLK1B); formation of the complex inhibits the serine protease activity of plasma kallikrein.
GO:0097181	3219	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and coagulation factor V (F5); formation of the complex inhibits the serine protease activity of coagulation factor V.
GO:0097182	3220	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and coagulation factor Xa (F10); formation of the complex inhibits the serine protease activity of coagulation factor Xa.
GO:0036027	3221	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and urokinase-type plasminogen activator (PLAU); formation of the complex inhibits the serine protease activity of urokinase-type plasminogen activator.
GO:0036028	3222	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and thrombin (F2); formation of the complex inhibits the serine protease activity of thrombin.
GO:0097183	3223	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and coagulation factor XI (F11); formation of the complex inhibits the serine protease activity of coagulation factor XI.
GO:0036029	3224	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and prostate-specific antigen (KLK3); formation of the complex inhibits the serine protease activity of prostate-specific antigen.
GO:0036024	3225	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and transmembrane protease serine 7 (TMPRSS7); formation of the complex inhibits the serine protease activity of transmembrane protease serine 7.
GO:0036026	3226	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and tissue-type plasminogen activator (PLAT); formation of the complex inhibits the serine protease activity of tissue-type plasminogen activator.
GO:0036025	3227	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and transmembrane protease serine 11E (TMPRSS11E); formation of the complex inhibits the serine protease activity of transmembrane protease serine 11E.
GO:1990159	3228	A protein-DNA complex consisting of the helicase loading complex DnaB-DnaC, replication restart proteins DnaT, PriA and PriC, and associated DNA. Involved in the restart of DNA replication after a stalled replication fork has been repaired.
